68610
79878
9077
70098
83649
57517
39088
92773
10683
61245
50196
79056
26307
7319
56017
62591
21802
49712
78204
97930
20439
22851
29264
10247
83202
39008
75745
52538
26090
15197
26796
31683
32018
76609
31106
66262
16539
57483
19654
4185
69834
42974
69875
42974
64875
61911
56630
75316
3196
83867
90985
57482
13429
22062
70245
68348
90288
25627
99966
18660
15000
70313
34125
98140
1814
86801
28320
85344
30600
55395
49054
16306
73016
57470
39755
35523
61642
86906
29771
86843
22078
97154
24456
39945
9121
91003
98452
31513
96253
26800
32164
11420
56582
37694
32232
34815
73011
36935
97918
19605
27731
65092
42604
96496
3229
64939
91576
32450
75321
8905
75807
66579
38759
4703
77681
9331
97451
34334
99765
51016
36398
88121
6019
26047
70219
88443
97205
10203
89286
61469
47321
67880
22134
52207
38663
6189
37477
43235
52848
65270
27731
25100
5618
8938
83534
35084
85175
70279
56466
96927
89641
34227
59069
50206
19064
18108
43100
86358
68569
89132
38901
39979
82376
42809
74488
4652
70098
4652
74056
1652
10247
20439
55902
27319
8006
59941
52538
2317
71115
94855
22311
97692
16547
83534
68506
3621
61590
68506
38795
4823
6019
89340
91410
19032
61653
4652
14315
40466
26125
5247
74270
26223
58261
